headline,description,category,source,url
36 dead in bus crash in Indian Himalayas,"A bus in India plunged into a deep Himalayan ravine on Monday, killing at least 36 passengers and injuring several others, a government official said Monday.",International,prothomalo,https://en.prothomalo.com/international/india/kuyvuz1krc
Israeli military denies strike on Gaza vaccination clinic,"On Saturday, the Gaza health ministry said Israeli fire had hit the Sheikh Radwan clinic as parents brought their children in to be vaccinated. It said four children had been wounded in the explosion, which took place during an agreed humanitarian pause to allow the campaign to go ahead",International,prothomalo,https://en.prothomalo.com/international/middle-east/lrog7kuito
Seven states that to decide the US presidency,"In the handful of critical states framing the 2024 race, there is little daylight between the rivals with barely a week before Election Day.",International,prothomalo,https://en.prothomalo.com/international/americas/gq0blajd8a
Iran arrests female student who stripped to protest harassment,The woman had been harassed inside Tehran's prestigious Islamic Azad University by members of the Basij paramilitary force,International,prothomalo,https://en.prothomalo.com/international/middle-east/zdbl2y1wv8
Iran leader vows response to Israel after attacks,"On 26 October, Israel bombed military sites in Iran, killing four servicemen, in response to an 1 October barrage of about 200 missiles that Tehran called a reprisal",International,prothomalo,https://en.prothomalo.com/international/middle-east/mtv9zib04o
"Spain flood deaths top 200, hopes fade for missing",Rescuers raised the death toll in Spain's worst floods for a generation to 205 on Friday and fears grew for the dozens missing as hopes of finding survivors faded.,International,prothomalo,https://en.prothomalo.com/international/europe/irswbq2z07
'Nobody cares about us': US election doubts in West Bank,"Violence in the West Bank has surged since the Gaza war erupted after Hamas's unprecedented 7 October, 2023 attack on Israel.",International,prothomalo,https://en.prothomalo.com/international/52kar4bijx
Bombing of Pakistan polio vaccine drive kills 7: police,"A bombing near a girls' school in western Pakistan killed seven people, including five children, in an attack targeting police guarding polio vaccinators on Friday",International,prothomalo,https://en.prothomalo.com/international/south-asia/m7a6q5cve4
"Spain flood death toll soars to 158, 'dozens' missing",Spain mourned at least 158 deaths on Thursday and authorities told people in flood-stricken regions to stay at home as rescuers raced to find survivors in the rare disaster.,International,prothomalo,https://en.prothomalo.com/international/europe/h67znky60d
Lebanon PM says hopes for ceasefire with Israel in ‘coming hours or days’,"Previously, Hezbollah had repeatedly declared that it would only stop its attacks on Israel if a ceasefire was reached in Gaza",International,prothomalo,https://en.prothomalo.com/international/middle-east/tiprg0ved5
Israel denounces UN expert who accused it of ‘genocide’,UN special rapporteurs are independent experts appointed by the Human Rights Council. They do not speak on behalf of the United Nations itself,International,prothomalo,https://en.prothomalo.com/international/middle-east/8vhlqg04dl
Biden faces backlash for calling Trump supporters ‘garbage’,Trump’s running mate J.D. Vance called Biden’s words “disgusting”,International,prothomalo,https://en.prothomalo.com/international/americas/vfadje6j37
"Myanmar’s lost generation battles trauma, addiction at jungle rehab","A rehabilitation programme across the border in Thailand, run by former addicts, is trying to help stem the rising tide of addiction among young people living in the camps",International,prothomalo,https://en.prothomalo.com/international/qx104d75xa
"‘I’m not a Nazi,’ Trump insists as Harris blasts ugly rhetoric","Residents of the island cannot vote in presidential elections, but those within the United States proper—which includes about 450,000 Puerto Ricans in crucial battleground Pennsylvania—can",International,prothomalo,https://en.prothomalo.com/international/americas/bgaeh81n94
"UNRWA, a lifeline for Palestinians amid decades of conflict",The United Nations Relief and Works Agency for Palestine Refugees (UNRWA) has for more than seven decades provided essential aid and assistance to Palestinian refugees,International,prothomalo,https://en.prothomalo.com/international/middle-east/2i0utfjool
The seven states that will decide the US presidency,"Trump hopes frustrations over the Biden-Harris administration’s immigration policy will swing Arizona, which shares a border with Mexico, back in his favor",International,prothomalo,https://en.prothomalo.com/international/americas/wsvyhye7zf
Israel’s Netanyahu hoping for Trump triumph,Trump also withdrew from a landmark nuclear deal with Israel’s arch-foe Iran and reimposed tough economic sanctions on the Islamic republic,International,prothomalo,https://en.prothomalo.com/international/middle-east/lf3bi2044x
Iran warns will defend itself after Israeli strikes,"Israel warned Iran would ""pay a heavy price"" if it responded to the strikes, and the US, Germany, and the UK demanded Tehran not escalate the conflict further.",International,prothomalo,https://en.prothomalo.com/international/middle-east/88q87vsicu
"Assassinations, sabotages, cyberattacks: Israel's operations against Iran","From hitjobs to sabotages and cyberattacks, Israel has either been blamed for or has itself claimed a variety of attacks against Iran. In Israel's sights are Iran's elite Islamic Revolutionary Guard Corps and Tehran's nuclear programme.",International,prothomalo,https://en.prothomalo.com/international/middle-east/zeu41fdjyw
War approaches Mandalay a year after rebel offensive,"The spoils include a string of towns along a lucrative trade highway to northern neighbour China, along with most of western Rakhine state",International,prothomalo,https://en.prothomalo.com/international/asia/gqv3swm1yr
"Israel strikes Iran, massive explosions in Tehran",Israel launched 'precise strikes' in Iran,International,prothomalo,https://en.prothomalo.com/international/middle-east/phhdecmbi7
Over 150 Rohingya refugees rescued off Indonesia: UN,The mostly Muslim ethnic Rohingya are heavily persecuted in Myanmar and thousands risk their lives each year on long and dangerous sea journeys to reach Malaysia or Indonesia,International,prothomalo,https://en.prothomalo.com/international/asia/7h624jy9z7
Lebanese media say three journalists killed in Israeli strike,"Three journalists were killed in an Israeli air strike overnight, Lebanese state media NNA said Friday, with a pro-Iran broadcaster adding that the raids targeted a residence of press workers in southeastern Lebanon",International,prothomalo,https://en.prothomalo.com/international/middle-east/2rj1j9efqo
"Israel pounds Beirut, levels residential complex: State media","With six buildings levelled in at least 17 Israeli raids, the strikes mark one of the most brutal nights in the capital’s southern suburbs since the war erupted on 23 September",International,prothomalo,https://en.prothomalo.com/international/middle-east/un3thzyams
"Modi and Xi agree to resolve differences, boost India-China ties","The two leaders met on the sidelines of the BRICS summit in Russia for their first formal talks in five years, signalling that ties between the Asian giants have begun to recover from the diplomatic rift caused by the clash along their disputed Himalayan frontier",International,prothomalo,https://en.prothomalo.com/international/5v3yy0q8as
Blinken says Sinwar death ‘important opportunity’ to end Gaza war,"Blinken also met with families of hostages who are still held in Gaza since the 7 October, 2023 attack by Hamas sparked the war",International,prothomalo,https://en.prothomalo.com/international/middle-east/lijpzj7d7e
Hezbollah finance chief killed in Syria: Israeli army,"The Israeli army said Monday that the latest commander responsible for funding the Lebanese Hezbollah group was ""eliminated"" in Syria.",International,prothomalo,https://en.prothomalo.com/international/middle-east/lad9tw3iew
Israel strikes 300 Hezbollah targets as US urges war’s end,"Israel said Monday it struck around 300 Hezbollah targets in Lebanon over 24 hours, ramping up its offensive to hit the group’s finances, as the United States called for the war to end “as soon as possible”",International,prothomalo,https://en.prothomalo.com/international/gtstkcpcq9
Iran says US will bear ‘full responsibility’ for Israeli retaliation,"According to the Washington Post, Israeli Prime Minister Benjamin Netanyahu has told Biden that he intends to strike Iran’s military sites, and not to target nuclear or oil infrastructure",International,prothomalo,https://en.prothomalo.com/international/middle-east/nzjscp9c5d
"India, China strike border patrol pact that could ease ties, top official says","Diplomatic and military negotiators from the nuclear-armed neighbours had held several rounds of talks during the past few weeks, said Misri, the top bureaucrat in India’s foreign ministry",International,prothomalo,https://en.prothomalo.com/international/b490aujqms
"In escalation, Israel bombs Hezbollah-linked finance group","Israel began bombing Lebanese branches of an association accused of financing the Iran-backed Hezbollah movement, Lebanese state media reported late Sunday, a further escalation of Israel's nearly month-long war against the militants.",International,prothomalo,https://en.prothomalo.com/international/middle-east/e6nmnwoxxp
China’s Xi calls for troops to boost war preparedness,"Xi said the military should “comprehensively strengthen training and preparation for war, (and) ensure troops have solid combat capabilities”, CCTV reported",International,prothomalo,https://en.prothomalo.com/international/china/2679d0at05
Israeli strikes on Beirut after evacuation warning: state media,Netanyahu’s office on Saturday said a drone was launched towards his residence in the central town of Caesarea but he and his wife were not home and there were no injuries,International,prothomalo,https://en.prothomalo.com/international/middle-east/9dtwfcalug
At least 73 killed in Israel strike in Gaza,"An Israeli air strike on a residential area killed at least 73 Palestinians in Beit Lahia in the territory's north. Israel said it struck a ""Hamas terror target"".",International,prothomalo,https://en.prothomalo.com/international/middle-east/kh4aendjf3
G7 defence summit convenes as conflicts rage,"Italian Defence Minister Guido Crosetto welcomed each of the attendees, including NATO chief Mark Rutte and the EU's foreign policy chief, Josep Borrell.",International,prothomalo,https://en.prothomalo.com/international/europe/pqam2u713c
"Drone launched at Netanyahu home in Israel, spokesman says","Two more drones that crossed into Israeli territory were intercepted, the military said.
",International,prothomalo,https://en.prothomalo.com/international/middle-east/fmfreumnxu
Gaza civil defence agency says Israeli strike kills 33 in Jabalia,Gaza's civil defence agency said an Israeli strike on Friday night near Jabalia in the territory's north killed 33 people at a refugee camp.,International,prothomalo,https://en.prothomalo.com/international/middle-east/rvezic1iwb
"Hamas mourns Sinwar, vows no hostage release until war ends","The killing of Sinwar, the mastermind of the deadliest attack in Israeli history, had raised hopes of a turning point in the war",International,prothomalo,https://en.prothomalo.com/international/middle-east/wa2qvywbvi
3 Rohingya refugees suffocate to death in Thailand,"Three Rohingya refugees suffocated to death while packed into trucks in Thailand, with two suspected people-smugglers arrested Friday, police said.",International,prothomalo,https://en.prothomalo.com/international/asia/ph2m0huaol
US sees new chance to end Gaza war with Sinwar killing,"If Netanyahu can now save the surviving hostages, his political standing would soar, but if he fails, his position could worsen dramatically",International,prothomalo,https://en.prothomalo.com/international/middle-east/8fixe55e90
Israel says killed Hamas chief Sinwar in Gaza,"Israel announced on Thursday the killing of Hamas chief Yahya Sinwar, mastermind of the 7-October attack, calling his death a ""heavy blow"" to the Palestinian group it has been fighting for more than a year.",International,prothomalo,https://en.prothomalo.com/international/middle-east/trd363y101
India slams ‘cavalier’ Trudeau in Sikh separatist murder row,"New Delhi held firm its defiant stance towards Ottawa -- an approach in sharp contrast to its compliant attitude this week towards the United States, where India is also accused of directing a separate assassination plot",International,prothomalo,https://en.prothomalo.com/international/india/kxkt0jct3r
UN report says 1.1 billion people in acute poverty,"India was the country with the largest number of people in extreme poverty, which impacts 234 million of its 1.4 billion population.",International,prothomalo,https://en.prothomalo.com/international/ray4cyse4j
"Israeli strike kills mayor, 5 others in Lebanese town",The strike came despite U.S. concerns about rising death tolls and fears of all-out war in the region as Israel battles Iran-backed Hezbollah in south Lebanon and in the capital Beirut and the Palestinian militants Hamas in Gaza.,International,prothomalo,https://en.prothomalo.com/international/middle-east/vebqw2ygja
Netanyahu vows ‘no ceasefire’ in Lebanon after Hezbollah threats,"Netanyahu’s comments came as the United States ramped up pressure over Israel’s conduct of the wars in Lebanon and Gaza, criticising the recent bombing of Beirut and demanding that more aid reach the Palestinian territory",International,prothomalo,https://en.prothomalo.com/international/middle-east/4j2mzzu9z9
Trudeau slams India as tensions soar over Sikh separatist’s murder,Trudeau has previously said there were “credible allegations” linking Indian intelligence services to the killing. Both countries have traded barbs since then,International,prothomalo,https://en.prothomalo.com/international/india/tlkhuvruk7
Netanyahu vows no mercy after deadly Hezbollah drone strike,"Hezbollah’s drone attack on an Israeli base killed four soldiers on Sunday, while volunteer rescuers said another 60 people were injured",International,prothomalo,https://en.prothomalo.com/international/middle-east/pz4bl08fa4
Harris slams Trump over military threat to ‘enemy from within’,"And alarm bells have been ringing over Harris’s momentum, with her support stagnant at around 49 percent in polling since mid-September",International,prothomalo,https://en.prothomalo.com/international/americas/2ok4ylz30b
"Escalation as India withdraws Canada envoy named in probe, expels diplomats","India did not go into detail on the investigation, but relations have been fraught since 2023, when Canadian prime minister Justin Trudeau said he had evidence linking Indian agents to the assassination of a Sikh separatist leader on his territory",International,prothomalo,https://en.prothomalo.com/international/india/xhxus67428
"Saudi eyes electric jets to reach Mecca, new resorts",The aircraft from Munich-based Lilium will provide direct links to hard-to-reach routes along the Red Sea coast and ferry Muslim pilgrims directly from Jeddah to Mecca,International,prothomalo,https://en.prothomalo.com/international/middle-east/gykr3myoee
Gaza rescuers say 15 killed in Israeli strike on school turned shelter,Gaza's civil defence agency said Israeli shelling late Sunday had killed at least 15 people at a school serving as a shelter for displaced Palestinians in central Gaza's Nuseirat camp.,International,prothomalo,https://en.prothomalo.com/international/middle-east/rzrzthv48w
Lebanon says 15 dead in Israeli strikes on three villages,"Lebanon's health ministry said Israeli strikes on three villages outside traditional Hezbollah strongholds had killed at least 15 people Saturday, as state media reported further strikes elsewhere.",International,prothomalo,https://en.prothomalo.com/international/middle-east/iteyftpscs
40 nations contributing to UN Lebanon peacekeeping force condemn 'attacks',"Forty nations that contribute to the UN peacekeeping force in Lebanon said Saturday that they ""strongly condemn recent attacks"" on the peacekeepers.",International,prothomalo,https://en.prothomalo.com/international/middle-east/p27pfo0s94
Gaza civil defence agency says 30 killed in Israeli strikes in Jabalia on Friday,Gaza's civil defence agency Friday said at least 30 people have been killed by Israeli strikes throughout the day in northern Gaza's Jabalia town and refugee camp amid intense combat operations by the Israeli army in the area.,International,prothomalo,https://en.prothomalo.com/international/middle-east/0kdoyyaxxp
Nicaragua breaks off ties with Israel,"Nicaragua on Friday announced plans to break off relations with Israel over the war in Gaza, calling the Israeli government ""fascist and genocidal.""",International,prothomalo,https://en.prothomalo.com/international/middle-east/uptbguxnm0
Half a million stateless people got citizenship in past decade: UN,"The UNHCR described statelessness as “a major human rights violation”. It leaves people politically and economically marginalised, unable to access critical services and particularly vulnerable to exploitation and abuse, the agency argued",International,prothomalo,https://en.prothomalo.com/international/f1peezw5kd
At least 11 dead in Florida but Hurricane Milton not as bad as feared,"The hurricane blasted across the state late Wednesday before roaring into the Atlantic, leaving behind roads blocked by downed trees and power lines. It shredded the roof of a baseball stadium. Some three million homes and businesses were without power",International,prothomalo,https://en.prothomalo.com/international/americas/2652vmrf07
Japanese atomic bomb survivor group Nihon Hidankyo wins Nobel Peace Prize,"The Nobel Peace Prize was on Friday awarded to the Japanese anti-nuclear group Nihon Hidankyo, a grassroots movement of atomic bomb survivors from Hiroshima and Nagasaki, also known as Hibakusha.",International,prothomalo,https://en.prothomalo.com/international/9d65v1a5xt
"Erdogan says Gaza ‘shame of humanity’, calls for permanent ceasefire","Later Thursday Erdogan, accompanied by Prime Minister Edi Rama, inaugurated the Great Mosque of Tirana",International,prothomalo,https://en.prothomalo.com/international/fcfj2p7k8m
Indian business titan Ratan Tata dead at 86,"Under Tata, the company grew into a sprawling international enterprise with a portfolio ranging from software to sports cars",International,prothomalo,https://en.prothomalo.com/international/india/z7fa8ekba4
"Hezbollah targets Israeli troops on Lebanese border, sirens in Beirut","Sirens sounded in northern Israel on Wednesday, the Israeli military said, adding three Israeli military personnel were severely injured on Tuesday and Wednesday during combat in southern Lebanon",International,prothomalo,https://en.prothomalo.com/international/middle-east/cvwj1c924x
UN chief warns Netanyahu over legislation that would curb UNRWA,"The Foreign Affairs and Defense Committee in Israel’s parliament, the Knesset, approved two bills on Sunday essentially aimed at ending UNRWA’s activity and privileges in Israel",International,prothomalo,https://en.prothomalo.com/international/middle-east/2zvfacy5zl
Indian Kashmir elects first regional government in a decade,"Indian-administered Kashmir elected Tuesday its first government since the restive Himalayan territory was brought under New Delhi's direct control, as voters backed opposition parties to lead its regional assembly.",International,prothomalo,https://en.prothomalo.com/international/south-asia/bfli6pscaz
Qatar launches 'air bridge' for aid to war-struck Lebanon,"Israel launched an intense air campaign mainly targeting Hezbollah strongholds in Lebanon, killing more than 1,150 people and displacing upwards of a million people.",International,prothomalo,https://en.prothomalo.com/international/middle-east/sup3i7l067
"Hopfield, Hinton win 2024 Nobel Prize in Physics",Scientists John Hopfield and Geoffrey Hinton won the 2024 Nobel Prize in Physics for discoveries and inventions,International,prothomalo,https://en.prothomalo.com/international/lesns3b7rq
Iran warns Israel not to attack its infrastructure,"He spoke after Israel said it was preparing a response to Iran’s 1 October missile attack on its arch-enemy, its second on the country in six months",International,prothomalo,https://en.prothomalo.com/international/middle-east/9crubsby8j
Israel starts ground operations in southwest Lebanon as Iran delivers warning,The regional tensions triggered a year ago by Palestinian armed group Hamas’s attack on southern Israel have spiralled to a string of Israeli operations by land and air over Lebanon and direct attacks by Iran onto Israeli military installations,International,prothomalo,https://en.prothomalo.com/international/middle-east/xqthc0r8rh
"At least 15 killed in floods, landslides in India's Meghalaya","More rain is expected in parts of the state through this week, with the India Meteorological Department forecasting ""isolated heavy rainfall"".",International,prothomalo,https://en.prothomalo.com/international/india/zuilneo3pl
US duo win medicine Nobel for gene regulation discovery,"US duo Victor Ambros and Gary Ruvkun won the Nobel Prize in Medicine on Monday for their discovery of microRNA and its role in how genes are regulated, the Nobel jury said.",International,prothomalo,https://en.prothomalo.com/international/zvk8w8c731
"Israel bombs Lebanon, Gaza ahead of one-year anniversary of 7-October attacks","Israel bombed targets in Lebanon and the Gaza Strip on Sunday ahead of the one-year anniversary of the 7-October attacks that sparked its war, as Israel's defence minister declared all options were open for retaliation against arch-enemy Iran.",International,prothomalo,https://en.prothomalo.com/international/middle-east/18bt9qaojd
"Ahead of attack anniversary, Netanyahu says: ‘We will win’","Their attack resulted in the deaths of 1,205 people, mostly civilians, according to an AFP tally based on Israeli official figures that include hostages killed in captivity. Dozens of other hostages are still held",International,prothomalo,https://en.prothomalo.com/international/middle-east/w0r1crvdtf
"India's ruling party set to lose two state elections, exit polls show","India's ruling party is projected to have lost two key provincial elections to the main opposition Congress party and its allies, exit polls showed",International,prothomalo,https://en.prothomalo.com/international/india/canah6x0xx
Intense Israeli bombing rocks Beirut ahead of war anniversary,"A huge fireball lit up the sky and plumes of smoke rose over south Beirut on Sunday as Israel unleashed intense air strikes targeting Hezbollah, nearly a year since the Gaza war erupted.",International,prothomalo,https://en.prothomalo.com/international/middle-east/uf9fz2diy7
