headline,description,category,source,url
"সিলেট মহানগর বিএনপির নবগঠিত কমিটি নিয়ে চলছে নানা বিতর্ক","সিলেট মহানগর বিএনপির নবগঠিত পূর্ণাঙ্গ কমিটি নিয়ে শুরুতেই নানা বিতর্ক চলছে। ‘আওয়ামীঘেঁষা ব্যক্তি’, সাংগঠনিকভাবে নিষ্ক্রিয় অনেকেই এ কমিটিতে আছেন বলে অভিযোগ করেছেন তৃণমূলের নেতা-কর্মীরা। তাঁরা বলছেন, ত্যাগী অনেক নেতাই কমিটিতে ঠাঁই পাননি। ",politics,prothomalo,https://www.prothomalo.com/bangladesh/district/qxgywd6v1t
"‘জনগণের স্বতঃস্ফূর্ত অভ্যুত্থানকে পূর্বপরিকল্পিত হিসেবে দেখানোর চেষ্টা হচ্ছে’","সৈকত আরিফ আরও বলেন, জোর-জবরদস্তি করে জাতীয় ঐক্য করা যায় না। জাতীয় ঐক্যকে সুসংহত করতে হলে অভ্যুত্থানের সব শক্তিকে নিয়ে রাজনৈতিক কাউন্সিল গঠন করতে হবে।",politics,prothomalo,https://www.prothomalo.com/politics/kcca32y43o
"নির্বাচন কমিশন গঠনের জন্য নাম প্রস্তাব করেছে বিএনপি",বুধবার বেলা তিনটার দিকে বিএনপির স্থায়ী কমিটির সদস্য সালাহ উদ্দিন আহমদ ও যুগ্ম মহাসচিব শহীদ উদ্দীন চৌধুরী (অ্যানি) মন্ত্রিপরিষদ বিভাগের সচিব শেখ আবদুর রশিদের সঙ্গে দেখা করেন।,politics,prothomalo,https://www.prothomalo.com/politics/83jie1foci
"বাংলাদেশের অন্তর্বর্তী সরকার ও জনগণকে সমর্থনে প্রতিশ্রুতিবদ্ধ যুক্তরাজ্য: হাইকমিশনার",২০৪০ সাল পর্যন্ত বাংলাদেশ ডেমোগ্রাফিক ডিভিডেন্ডের সুবিধা পাবে।,politics,prothomalo,https://www.prothomalo.com/politics/49j12v2u2p
"জাতিকে আবার ফ্যাসিবাদের হাতে তুলে দিতে নানামুখী চক্রান্ত শুরু হয়েছে: জামায়াতের আমির","বিবৃতিতে শফিকুর রহমান বলেন, ‘আমাদের দেশপ্রেমিক সামরিক বাহিনী বারবার দেশকে বিদেশি আধিপত্যবাদী ষড়যন্ত্র থেকে রক্ষা করেছে।’",politics,prothomalo,https://www.prothomalo.com/politics/mriaf3srtu
"সাবেক মন্ত্রী আমির হোসেন আমু গ্রেপ্তার",আজ বুধবার বেলা দেড়টার দিকে পশ্চিম ধানমন্ডির একটি বাসা থেকে আমির হোসেন আমুকে গ্রেপ্তার করা হয়।,politics,prothomalo,https://www.prothomalo.com/politics/i5dyjxcevm
"মার্চ-এপ্রিলে নির্বাচনের দাবিতে কর্মসূচি শুরুর চিন্তা বিএনপির",গত সোমবার রাতে বিএনপির স্থায়ী কমিটির সভায় এ বিষয়ে আলোচনা হয়। তবে কোনো সিদ্ধান্ত হয়নি।,politics,prothomalo,https://www.prothomalo.com/politics/x2gw2vsty1
"নির্বাচিত সরকারই শ্রেষ্ঠ সরকার: মির্জা ফখরুল"," বিএনপির নেতা-কর্মীদের ভবিষ্যতে সতর্ক থাকার আহ্বান জানিয়ে মির্জা ফখরুল বলেন, আপনারা সবাই সজাগ-সতর্ক থাকবেন। দলকে আরও দৃঢ় করেন। বিপদ শেষ হয়ে যায়নি।",politics,prothomalo,https://www.prothomalo.com/politics/jb95zrd9fw
"‘ভূতের মুখে রামনাম’: হাছান মাহমুদের বক্তব্য নিয়ে মির্জা ফখরুল","লন্ডনভিত্তিক টেলিভিশন ‘চ্যানেল এস’ হাছান মাহমুদের এক সাক্ষাৎকার প্রচার করেছে গত রোববার। তাতে তিনি বলেছেন, বিএনপিকে নির্বাচনে আনতে না পারা আওয়ামী লীগের রাজনৈতিক ভুল ছিল।",politics,prothomalo,https://www.prothomalo.com/politics/4guhdfnmkb
"সংবিধান সংস্কার বিষয়ে মতামত দেওয়া যাবে ওয়েবসাইটে",দেশের বিদ্যমান সংবিধান পর্যালোচনা ও মূল্যায়ন করে সংবিধান সংস্কারের লক্ষ্যে প্রয়োজনীয় সুপারিশসহ প্রতিবেদন প্রস্তুত করতে গত ৬ অক্টোবর সংবিধান সংস্কার কমিশন গঠন করে সরকার।,politics,prothomalo,https://www.prothomalo.com/politics/yhbrke662x
"মাওলানা সাদ আসতে পারবেন না, টঙ্গীর ইজতেমা মাঠ নিয়ন্ত্রণে রাখার ঘোষণা আলেমদের","তাবলিগ জামাতের নেতৃত্ব নিয়ে ২০১৮ সাল থেকে এর অনুসারীদের মধ্যে চরম বিভক্তি দেখা দেয়। এক পক্ষে বাংলাদেশের মাওলানা জোবায়েরুল হক, অন্য পক্ষে মাওলানা সাদ পক্ষ।",politics,prothomalo,https://www.prothomalo.com/politics/el2x2co0e5
"মৌলভীবাজারে জেলা বিএনপির পূর্ণাঙ্গ কমিটি ভেঙে আহ্বায়ক কমিটি ঘোষণা",৩২ সদস্যবিশিষ্ট কমিটির আহ্বায়ক করা হয়েছে জেলা বিএনপির সাবেক জ্যেষ্ঠ সহসভাপতি ও মৌলভীবাজার পৌরসভার সাবেক মেয়র ফয়জুল করিমকে। কমিটির অন্যরা সবাই সদস্য।,politics,prothomalo,https://www.prothomalo.com/bangladesh/district/0vd1gik315
"কোনো ব্যক্তির কলমের খোঁচায় সংবিধান বদলাবে না: ড. কামাল হোসেন",‘৪ঠা নভেম্বর ১৯৭২ সংবিধান দিবস’ উপলক্ষে এক আলোচনা সভায় প্রধান অতিথির বক্তব্যে ড. কামাল হোসেন এই অভিমত জানিয়েছেন।,politics,prothomalo,https://www.prothomalo.com/politics/0v5yuruq79
"রাষ্ট্রপতির অপসারণ দাবির প্রসঙ্গসহ তিন বিষয়ে আলোচনা","গণ অধিকার পরিষদের পক্ষ থেকে বিএনপিকে বলা হয়েছে, সামনে যে জাতীয় সরকার হবে, সেখানে যুগপৎ আন্দোলনে অংশ নেওয়া সব দলকে নিয়ে ঐক্যবদ্ধভাবে কাজ করতে হবে।",politics,prothomalo,https://www.prothomalo.com/politics/favtcfgwvb
"সংস্কার শেষে জাতীয় ঐকমত্যের ভিত্তিতে নির্বাচন: নাহিদ ইসলাম",জাতীয় ঐকমত্যের ভিত্তিতে নির্বাচনের ব্যবস্থা করা হবে।,politics,prothomalo,https://www.prothomalo.com/politics/kq5y2sekmy
"ঢাকা উত্তরসহ চার মহানগর ও ৬ জেলার বিএনপির পূর্ণাঙ্গ ও আহ্বায়ক কমিটি অনুমোদন",বিএনপির জ্যেষ্ঠ যুগ্ম মহাসচিব রুহুল কবির রিজভী আজ সোমবার বিএনপির কমিটিগুলো অনুমোদনের ঘোষণা দিয়েছেন।,politics,prothomalo,https://www.prothomalo.com/politics/irhhnykl3r
"জাতীয় পার্টির বিচার চায় গণ অধিকার পরিষদ","স্বরাষ্ট্র উপদেষ্টা জাহাঙ্গীর আলম চৌধুরীর কাছে জাতীয় পার্টির বিচার করার আবেদন জানিয়েছে গণ অধিকার পরিষদ (মশিউজ্জামান-ফারুক)।
",politics,prothomalo,https://www.prothomalo.com/politics/4bsg9tcwct
"নগরকান্দার সেই বিধবার পাশে দাঁড়ালেন রিজভী",বিধবার ঘর ভাঙার খবরটি জেনে বিএনপির ভারপ্রাপ্ত চেয়ারম্যান তারেক রহমান দলের জ্যেষ্ঠ যুগ্ম মহাসচিব রুহুল কবির রিজভীকে বিধবার বাড়িতে পাঠান।,politics,prothomalo,https://www.prothomalo.com/politics/rmmx4h0tuo
"ডিসেম্বরের মধ্যে জেলায় জেলায় কমিটি করার চিন্তা","গত শনিবার বৈষম্যবিরোধী ছাত্র আন্দোলনের আহ্বায়ক হাসনাত আবদুল্লাহ ও সদস্যসচিব আরিফ সোহেলের স্বাক্ষরে কুষ্টিয়া জেলার যে কমিটি ঘোষণা করা হয়েছে, তা ১১১ সদস্যের। আগামী ছয় মাসের জন্য এই আহ্বায়ক কমিটি অনুমোদন দেওয়া হয়েছে।",politics,prothomalo,https://www.prothomalo.com/politics/aos7030ys1
"জাহাঙ্গীরনগর বিশ্ববিদ্যালয় সংস্কারের ৪১ দফা প্রস্তাব ছাত্রশিবিরের","প্রস্তাবনা পেশ করেন শিবিরের সভাপতি হারুনুর রশিদ, সাধারণ সম্পাদক মহিবুর রহমান ও প্রচার সম্পাদক আবদুল্লাহ আল মামুন। ",politics,prothomalo,https://www.prothomalo.com/bangladesh/district/qkfhvlcj3t
"চট্টগ্রামে শাহাদাত জিতেছিলেন, ফল কেড়ে নেওয়া হয়েছিল: ফখরুল",চট্টগ্রাম সিটির মেয়র হিসেবে শাহাদাতকে স্বীকৃতি দেওয়ায় অন্তর্বর্তী সরকার ও বিচারকদের ধন্যবাদ জানিয়েছেন ফখরুল।,politics,prothomalo,https://www.prothomalo.com/politics/e5d3eqlroa
"জাতীয় পার্টি চাপে, বিএনপি মনে করে অযথাই এমন পরিস্থিতি ","হঠাৎ জাতীয় পার্টির (জাপা) কেন্দ্রীয় কার্যালয়ে হামলা, ভাঙচুর ও অগ্নিসংযোগের ঘটনায় এখন দলটি আলোচনায়। এ নিয়ে রাজনৈতিক মহলে প্রতিক্রিয়া হয়েছে। ",politics,prothomalo,https://www.prothomalo.com/politics/a59ajrxur2
"থানা পর্যায়ে কমিটি করছে জাতীয় নাগরিক কমিটি, বয়সসীমা সর্বোচ্চ ৫০",থানা পর্যায়ে কমিটি গঠন করছে জাতীয় নাগরিক কমিটি। এ জন্য ৯টি নির্দেশনা দিয়েছে তারা।,politics,prothomalo,https://www.prothomalo.com/politics/ex4pwdqavu
"রাজনৈতিক দলকে নিষিদ্ধ করার আমরা কারা : মির্জা ফখরুল","বিএনপি মহাসচিব মির্জা ফখরুল ইসলাম আলমগীর। তিনি বলেছেন, ‘রাজনৈতিক দলকে নিষিদ্ধ করার আমরা কারা। জনগণ সিদ্ধান্ত নেবে।’",politics,prothomalo,https://www.prothomalo.com/politics/qn5fpbd53b
"রিজভীর সঙ্গে সাবেক ২০ সেনা কর্মকর্তার মতবিনিময়","রিজভীর সঙ্গে সাক্ষাতে ছিলেন এমন একজন সাবেক সেনা কর্মকর্তা প্রথম আলোকে বলেন, মূলত রুহুল কবির রিজভী তাঁদের সঙ্গে আলোচনা করতে চেয়েছিলেন।",politics,prothomalo,https://www.prothomalo.com/politics/c7xgdm502t
"সংবিধান সংস্কার প্রক্রিয়ায় আস্থা প্রকাশ করেছেন ড. কামাল",ড. কামাল হোসেন সংবিধান সংস্কার কমিশনের প্রধানসহ উপস্থিত সদস্যদের সঙ্গে শুভেচ্ছা বিনিময় করেন এবং সংবিধান সংস্কার প্রক্রিয়ায় আস্থা প্রকাশ করেন।,politics,prothomalo,https://www.prothomalo.com/politics/k3jc94o2ub
"আমু হয়ে উঠেছিলেন গডফাদার,  ‘বিশেষ চাপ’ দিয়ে  করতেন জমি দখল",নৈশপ্রহরী থেকে শুরু করে সব চাকরিতে আমুকে টাকা দিতে হতো। বিএনপির নেতা-কর্মীরা বাড়িতে ঘুমাতে পারেননি।,politics,prothomalo,https://www.prothomalo.com/bangladesh/district/ikp885laqk
"দেশকে ধ্বংসস্তূপে পরিণত করে আ.লীগ নেতারা পালিয়েছেন",লুটপাট ও দুঃশাসনের মাধ্যমে দেশকে ধ্বংসস্তূপে পরিণত করে আওয়ামী লীগ নেতারা পালিয়ে গেছেন।,politics,prothomalo,https://www.prothomalo.com/politics/lxbbu3kpo1
"জামায়াতে ইসলামীর বিরুদ্ধে ষড়যন্ত্র করা হচ্ছে: সৈয়দ আবদুল্লাহ মোহাম্মদ তাহের","জামায়াত নেতা তাহের আরও বলেন, ‘যারা জালেম, লুটেরা, ক্ষমতার অপব্যবহারকারী, যারা অবৈধ শাসন প্রতিষ্ঠার জন্য দায়ী, তাদের কঠিন বিচারের আওতায় আনতে হবে।’",politics,prothomalo,https://www.prothomalo.com/politics/vr23jqjcuu
"৬ এলাকায় বিএনপির চিঠি: নির্বাচনী সমঝোতা, নাকি অপ্রীতিকর ঘটনা এড়ানো","যুগপৎ আন্দোলনের শরিক দলগুলোর ছয় নেতাকে এলাকায় জনসংযোগ ও সাংগঠনিক কার্যক্রমে সহযোগিতা করতে বিএনপির দেওয়া চিঠি নিয়ে নিজ দল ও শরিকদের মধ্যে বিভ্রান্তি তৈরি হয়েছে। ",politics,prothomalo,https://www.prothomalo.com/politics/etrcplh8px
"সাবেক কৃষিমন্ত্রী আব্দুস শহীদের চার দিনের রিমান্ড মঞ্জুর",দ্বাদশ জাতীয় সংসদ নির্বাচনে আব্দুস শহীদ মৌলভীবাজার-৪ আসন থেকে সংসদ সদস্য নির্বাচিত হয়েছিলেন।,politics,prothomalo,https://www.prothomalo.com/politics/gi3em9wdae
"সায়মা ওয়াজেদের পরিবর্তে বিশ্ব স্বাস্থ্য সংস্থার সঙ্গে সরাসরি যোগাযোগ চেয়ে চিঠি দিয়েছে সরকার","সংবাদ ব্রিফিংয়ে সাংবাদিকদের প্রশ্নের জবাবে উপ–প্রেস সচিব অপূর্ব জাহাঙ্গীর বলেন, সায়মা ওয়াজেদ পতিত স্বৈরাচারের পরিবারের সদস্য। তিনি বাংলাদেশের জন্য কতটুকু সহায়তায় আসবেন, সেটিও একটি প্রশ্ন।",politics,prothomalo,https://www.prothomalo.com/bangladesh/ekuxbj5rex
"নির্বাচনের যাত্রা শুরু হয়েছে, কমিশন গঠনে সার্চ কমিটির প্রজ্ঞাপন শিগগিরই: আসিফ নজরুল",আগামী ত্রয়োদশ জাতীয় সংসদ নির্বাচনের যাত্রা শুরু হয়েছে বলে জানিয়েছেন আইন উপদেষ্টা আসিফ নজরুল।,politics,prothomalo,https://www.prothomalo.com/bangladesh/dlon2j2qhw
"আওয়ামী লীগকে রাজনীতির বাইরে রাখতে করা রিটের শুনানি হতে পারে আজ  ","বিকেলে ফলাফলের ঘরে দেখা যায়, রিট দুটির বিষয়ে ‘আউট’ লেখা রয়েছে। ",politics,prothomalo,https://www.prothomalo.com/bangladesh/9hxzhtbtgc
"জামায়াত নেতাদের সঙ্গে আইআরআই প্রতিনিধিদলের সৌজন্য সাক্ষাৎ",যুক্তরাষ্ট্রভিত্তিক বেসরকারি সংস্থা আইআরআইয়ের একটি প্রতিনিধিদল জামায়াতে ইসলামীর নেতাদের সঙ্গে মতবিনিময় করেছেন।,politics,prothomalo,https://www.prothomalo.com/politics/sfvsrrek40
"আওয়ামী লীগের কোনো নৈতিক অধিকার নেই ভোটের ময়দানে ফিরে আসার: জামায়াতের আমির",২০০৬ সালের ২৮ অক্টোবরের পেছনে তৎকালীন চারদলীয় জোটের ‘দুর্বল’ ভূমিকাকে দায়ী করেন আরেক নায়েবে আমির সৈয়দ আবদুল্লাহ মো. তাহের।,politics,prothomalo,https://www.prothomalo.com/politics/9o4wn4b7ay
"রাষ্ট্রপতির অপসারণ দাবি: সাংবিধানিক সংকট চায় না বিএনপিসহ বিভিন্ন দল ",রাজনৈতিক দলগুলোর সঙ্গে আলোচনার প্রক্রিয়ায় গতকাল ১২-দলীয় জোট ও গণ অধিকার পরিষদের সঙ্গে বৈঠক করেছে বৈষম্যবিরোধী ছাত্র আন্দোলন ও জাতীয় নাগরিক কমিটি।,politics,prothomalo,https://www.prothomalo.com/politics/ouoxa6u695
"নিষিদ্ধ সংগঠন ছাত্রলীগের ১১ নেতার বিরুদ্ধে সন্ত্রাসবিরোধী আইনে মামলা",নিষিদ্ধঘোষিত সংগঠন ছাত্রলীগের ১১ নেতার নাম উল্লেখ করে সন্ত্রাসবিরোধী আইনে গত বৃহস্পতিবার রাজধানীর ধানমন্ডি থানায় এ মামলা করেন।,politics,prothomalo,https://www.prothomalo.com/bangladesh/capital/x6392fuzjq
"রাষ্ট্রপতির অপসারণ প্রশ্নে ১২–দলীয় জোটের সঙ্গে ছাত্রনেতাদের বৈঠক",অন্যতম প্রধান দল বিএনপিও একই বক্তব্য দিয়ে আসছে। বিএনপির সঙ্গে যুগপৎ আন্দোলনে ছিল ১২–দলীয় জোট। রাষ্ট্রপতিকে অপসারণের প্রশ্নে এ জোটও ওই একই অবস্থান নিয়েছে।,politics,prothomalo,https://www.prothomalo.com/politics/lscqq8sw8l
